"customer_id","customer_name","email","status_code","status_name","updated_at"
2370,"鈴木 拓海","takumi.suzuki@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2371,"田中 悠斗","yuto.tanaka@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2372,"山田 健太","kenta.yamada@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2373,"山本 結衣","yui.yamamoto@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2374,"小林 健太","kenta.kobayashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2375,"伊藤 悠斗","yuto.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2376,"高橋 葵","aoi.takahashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2377,"山本 彩花","ayaka.yamamoto@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2378,"中村 葵","aoi.nakamura@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2379,"佐藤 翔","sho.sato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2380,"中村 葵","aoi.nakamura@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2381,"山田 拓海","takumi.yamada@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2382,"鈴木 蓮","ren.suzuki@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2383,"小林 彩花","ayaka.kobayashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2384,"伊藤 陽菜","hina.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2385,"吉田 悠斗","yuto.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2386,"加藤 翔","sho.kato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2387,"山田 陽菜","hina.yamada@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2388,"中村 拓海","takumi.nakamura@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2389,"吉田 太郎","taro.yoshida@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2390,"吉田 拓海","takumi.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2391,"中村 悠斗","yuto.nakamura@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2392,"加藤 大輔","daisuke.kato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2393,"中村 太郎","taro.nakamura@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2394,"山本 太郎","taro.yamamoto@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2395,"渡辺 悠斗","yuto.watanabe@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2396,"渡辺 結衣","yui.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2397,"鈴木 悠斗","yuto.suzuki@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2398,"山本 翔","sho.yamamoto@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2399,"山田 結衣","yui.yamada@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2400,"渡辺 彩花","ayaka.watanabe@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2401,"山本 葵","aoi.yamamoto@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2402,"鈴木 美咲","misaki.suzuki@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2403,"伊藤 陽菜","hina.ito@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2404,"田中 悠斗","yuto.tanaka@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2405,"小林 悠斗","yuto.kobayashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2406,"小林 大輔","daisuke.kobayashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2407,"中村 大輔","daisuke.nakamura@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2408,"鈴木 陽菜","hina.suzuki@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2409,"吉田 陽菜","hina.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2410,"伊藤 悠斗","yuto.ito@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2411,"山本 大輔","daisuke.yamamoto@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2412,"高橋 悠斗","yuto.takahashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2413,"鈴木 陽菜","hina.suzuki@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2414,"加藤 太郎","taro.kato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2415,"高橋 健太","kenta.takahashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2416,"田中 葵","aoi.tanaka@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2417,"吉田 健太","kenta.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2418,"伊藤 大輔","daisuke.ito@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2419,"田中 太郎","taro.tanaka@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2420,"加藤 陽菜","hina.kato@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2421,"渡辺 葵","aoi.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2422,"伊藤 翔","sho.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2423,"小林 蓮","ren.kobayashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2424,"伊藤 蓮","ren.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2425,"山田 悠斗","yuto.yamada@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2426,"小林 美咲","misaki.kobayashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2427,"田中 健太","kenta.tanaka@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2428,"渡辺 悠斗","yuto.watanabe@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2429,"山田 拓海","takumi.yamada@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2430,"中村 彩花","ayaka.nakamura@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2431,"佐藤 彩花","ayaka.sato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2432,"加藤 陽菜","hina.kato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2433,"田中 彩花","ayaka.tanaka@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2434,"佐藤 健太","kenta.sato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2435,"山田 葵","aoi.yamada@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2436,"佐藤 健太","kenta.sato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2437,"山本 彩花","ayaka.yamamoto@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2438,"田中 翔","sho.tanaka@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2439,"山田 葵","aoi.yamada@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2440,"鈴木 健太","kenta.suzuki@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2441,"佐藤 彩花","ayaka.sato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2442,"渡辺 陽菜","hina.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2443,"山本 美咲","misaki.yamamoto@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2444,"佐藤 結衣","yui.sato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2445,"小林 美咲","misaki.kobayashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2446,"中村 拓海","takumi.nakamura@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2447,"山本 大輔","daisuke.yamamoto@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2448,"伊藤 大輔","daisuke.ito@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2449,"田中 蓮","ren.tanaka@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2450,"加藤 陽菜","hina.kato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2451,"鈴木 葵","aoi.suzuki@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2452,"田中 悠斗","yuto.tanaka@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2453,"吉田 蓮","ren.yoshida@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2454,"中村 太郎","taro.nakamura@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2455,"吉田 健太","kenta.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2456,"中村 悠斗","yuto.nakamura@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2457,"佐藤 結衣","yui.sato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2458,"山田 蓮","ren.yamada@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2459,"小林 結衣","yui.kobayashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2460,"佐藤 葵","aoi.sato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2461,"山本 大輔","daisuke.yamamoto@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2462,"山本 大輔","daisuke.yamamoto@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2463,"伊藤 葵","aoi.ito@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2464,"加藤 葵","aoi.kato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2465,"高橋 陽菜","hina.takahashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2466,"渡辺 陽菜","hina.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2467,"小林 彩花","ayaka.kobayashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2468,"伊藤 拓海","takumi.ito@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2469,"加藤 拓海","takumi.kato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2470,"吉田 健太","kenta.yoshida@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2471,"加藤 美咲","misaki.kato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2472,"小林 陽菜","hina.kobayashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2473,"佐藤 葵","aoi.sato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2474,"田中 葵","aoi.tanaka@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2475,"山田 結衣","yui.yamada@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2476,"渡辺 美咲","misaki.watanabe@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2477,"吉田 彩花","ayaka.yoshida@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2478,"加藤 陽菜","hina.kato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2479,"佐藤 健太","kenta.sato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2480,"中村 大輔","daisuke.nakamura@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2481,"伊藤 蓮","ren.ito@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2482,"高橋 太郎","taro.takahashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2483,"吉田 葵","aoi.yoshida@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2484,"鈴木 悠斗","yuto.suzuki@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2485,"吉田 結衣","yui.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2486,"渡辺 陽菜","hina.watanabe@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2487,"田中 健太","kenta.tanaka@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2488,"小林 拓海","takumi.kobayashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2489,"渡辺 美咲","misaki.watanabe@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2490,"高橋 拓海","takumi.takahashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2491,"山本 葵","aoi.yamamoto@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2492,"小林 翔","sho.kobayashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2493,"田中 美咲","misaki.tanaka@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2494,"加藤 彩花","ayaka.kato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2495,"鈴木 健太","kenta.suzuki@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2496,"加藤 悠斗","yuto.kato@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2497,"中村 美咲","misaki.nakamura@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2498,"中村 太郎","taro.nakamura@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2499,"山田 悠斗","yuto.yamada@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2500,"山田 葵","aoi.yamada@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2501,"田中 拓海","takumi.tanaka@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2502,"小林 彩花","ayaka.kobayashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2503,"渡辺 陽菜","hina.watanabe@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2504,"小林 拓海","takumi.kobayashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2505,"山田 結衣","yui.yamada@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2506,"山本 悠斗","yuto.yamamoto@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2507,"加藤 拓海","takumi.kato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2508,"伊藤 蓮","ren.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2509,"鈴木 結衣","yui.suzuki@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2510,"小林 結衣","yui.kobayashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2511,"鈴木 結衣","yui.suzuki@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2512,"伊藤 大輔","daisuke.ito@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2513,"高橋 太郎","taro.takahashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2514,"山本 大輔","daisuke.yamamoto@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2515,"中村 悠斗","yuto.nakamura@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2516,"伊藤 健太","kenta.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2517,"小林 結衣","yui.kobayashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2518,"小林 拓海","takumi.kobayashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2519,"小林 悠斗","yuto.kobayashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2520,"鈴木 蓮","ren.suzuki@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2521,"吉田 蓮","ren.yoshida@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2522,"伊藤 彩花","ayaka.ito@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2523,"鈴木 結衣","yui.suzuki@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2524,"鈴木 陽菜","hina.suzuki@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2525,"高橋 結衣","yui.takahashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2526,"渡辺 陽菜","hina.watanabe@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2527,"小林 蓮","ren.kobayashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2528,"山田 美咲","misaki.yamada@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2529,"高橋 蓮","ren.takahashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2530,"加藤 大輔","daisuke.kato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2531,"山田 健太","kenta.yamada@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2532,"中村 陽菜","hina.nakamura@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2533,"渡辺 美咲","misaki.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2534,"高橋 太郎","taro.takahashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2535,"高橋 拓海","takumi.takahashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2536,"鈴木 翔","sho.suzuki@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2537,"佐藤 陽菜","hina.sato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2538,"吉田 彩花","ayaka.yoshida@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2539,"山本 太郎","taro.yamamoto@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2540,"山田 太郎","taro.yamada@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2541,"山田 健太","kenta.yamada@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2542,"吉田 結衣","yui.yoshida@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2543,"鈴木 結衣","yui.suzuki@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2544,"中村 翔","sho.nakamura@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2545,"吉田 悠斗","yuto.yoshida@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2546,"高橋 拓海","takumi.takahashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2547,"伊藤 葵","aoi.ito@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2548,"渡辺 美咲","misaki.watanabe@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2549,"渡辺 陽菜","hina.watanabe@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2550,"中村 結衣","yui.nakamura@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2551,"加藤 葵","aoi.kato@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2552,"伊藤 陽菜","hina.ito@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2553,"加藤 太郎","taro.kato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2554,"吉田 太郎","taro.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2555,"渡辺 陽菜","hina.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2556,"中村 彩花","ayaka.nakamura@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2557,"伊藤 蓮","ren.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2558,"小林 翔","sho.kobayashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2559,"佐藤 結衣","yui.sato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2560,"鈴木 翔","sho.suzuki@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2561,"加藤 拓海","takumi.kato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2562,"吉田 葵","aoi.yoshida@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2563,"高橋 悠斗","yuto.takahashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2564,"鈴木 彩花","ayaka.suzuki@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2565,"田中 陽菜","hina.tanaka@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2566,"山田 結衣","yui.yamada@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2567,"佐藤 美咲","misaki.sato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2568,"田中 美咲","misaki.tanaka@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2569,"加藤 彩花","ayaka.kato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2570,"加藤 健太","kenta.kato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2571,"渡辺 陽菜","hina.watanabe@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2572,"渡辺 拓海","takumi.watanabe@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2573,"小林 悠斗","yuto.kobayashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2574,"山田 翔","sho.yamada@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2575,"加藤 彩花","ayaka.kato@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2576,"加藤 美咲","misaki.kato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2577,"鈴木 健太","kenta.suzuki@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2578,"高橋 健太","kenta.takahashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2579,"佐藤 結衣","yui.sato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2580,"佐藤 結衣","yui.sato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2581,"山田 大輔","daisuke.yamada@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2582,"鈴木 拓海","takumi.suzuki@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2583,"山本 悠斗","yuto.yamamoto@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2584,"吉田 彩花","ayaka.yoshida@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2585,"小林 彩花","ayaka.kobayashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2586,"加藤 健太","kenta.kato@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2587,"中村 彩花","ayaka.nakamura@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2588,"佐藤 翔","sho.sato@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2589,"鈴木 彩花","ayaka.suzuki@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2590,"加藤 陽菜","hina.kato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2591,"鈴木 悠斗","yuto.suzuki@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2592,"田中 陽菜","hina.tanaka@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2593,"加藤 蓮","ren.kato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2594,"山本 美咲","misaki.yamamoto@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2595,"渡辺 蓮","ren.watanabe@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2596,"高橋 拓海","takumi.takahashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2597,"鈴木 悠斗","yuto.suzuki@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2598,"中村 彩花","ayaka.nakamura@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2599,"小林 結衣","yui.kobayashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2600,"加藤 翔","sho.kato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2601,"山田 陽菜","hina.yamada@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2602,"渡辺 太郎","taro.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2603,"伊藤 結衣","yui.ito@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2604,"山本 拓海","takumi.yamamoto@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2605,"山本 悠斗","yuto.yamamoto@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2606,"小林 拓海","takumi.kobayashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2607,"伊藤 拓海","takumi.ito@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2608,"吉田 翔","sho.yoshida@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2609,"田中 太郎","taro.tanaka@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2610,"吉田 陽菜","hina.yoshida@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2611,"渡辺 蓮","ren.watanabe@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2612,"鈴木 陽菜","hina.suzuki@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2613,"伊藤 悠斗","yuto.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2614,"中村 拓海","takumi.nakamura@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2615,"加藤 彩花","ayaka.kato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2616,"加藤 彩花","ayaka.kato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2617,"小林 陽菜","hina.kobayashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2618,"吉田 美咲","misaki.yoshida@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2619,"山本 蓮","ren.yamamoto@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2620,"鈴木 美咲","misaki.suzuki@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2621,"山本 拓海","takumi.yamamoto@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2622,"加藤 結衣","yui.kato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2623,"佐藤 葵","aoi.sato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2624,"渡辺 蓮","ren.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2625,"渡辺 結衣","yui.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2626,"吉田 太郎","taro.yoshida@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2627,"加藤 翔","sho.kato@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2628,"小林 大輔","daisuke.kobayashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2629,"小林 拓海","takumi.kobayashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2630,"山本 結衣","yui.yamamoto@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2631,"鈴木 拓海","takumi.suzuki@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2632,"山田 彩花","ayaka.yamada@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2633,"小林 結衣","yui.kobayashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2634,"中村 悠斗","yuto.nakamura@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2635,"山田 美咲","misaki.yamada@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2636,"加藤 太郎","taro.kato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2637,"渡辺 翔","sho.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2638,"伊藤 結衣","yui.ito@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2639,"佐藤 彩花","ayaka.sato@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2640,"高橋 悠斗","yuto.takahashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2641,"田中 結衣","yui.tanaka@example.com","ST04","退会","2026-06-04 15:11:14.833261"
2642,"山本 翔","sho.yamamoto@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2643,"渡辺 太郎","taro.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2644,"吉田 蓮","ren.yoshida@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
2645,"山田 結衣","yui.yamada@example.com","ST01","新規","2026-06-04 15:11:14.833261"
2646,"田中 陽菜","hina.tanaka@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2647,"高橋 悠斗","yuto.takahashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
2648,"伊藤 太郎","taro.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
